,AGO,BOL,BRA,BDI,ECU,IDN,MDG,MWI,PNG,PRY,PER,RWA,TLS,ZWE,COG,CUB,DOM,HTI,PHL,TZA,ZMB,BEN,CMR,CAF,COL,COD,CRI,CIV,SLV,GNQ,ETH,GAB,GHA,GTM,GIN,GUY,HND,IND,JAM,KEN,LAO,LBR,MEX,NPL,NIC,NGA,PAN,SLE,LKA,THA,TGO,TTO,UGA,VEN,VNM,YEM
1975,82.966576,91.200905,152.14453,94.56886,195.55833,268.6878,137.06825,80.504105,297.99835,91.37869,141.69725,99.82292,142.23929,56.360847,136.07736,79.19643,98.8879,89.919586,198.78337,76.49221,77.991905,89.36024,129.36732,114.18424,238.61743,120.49619,269.1112,111.67216,138.3218,149.69902,64.38645,156.05383,95.804596,185.02664,146.05945,209.42252,154.50284,100.728226,153.05667,47.187645,154.92303,177.38667,56.174324,128.78526,204.50963,96.42497,289.98294,202.634,125.39559,147.2694,94.96715,118.89833,103.647255,149.89941,161.3692,14.848747
1976,83.83704,90.22865,146.17258,91.78421,179.3658,209.82002,111.3138,96.79988,253.2687,79.8571,135.2712,95.344795,145.94643,60.80025,137.62184,94.44607,91.29059,81.93834,200.43158,74.11488,89.666885,76.050735,130.1452,115.777504,222.14688,127.771645,212.7909,110.861855,118.57628,191.26274,67.81881,164.1714,94.02399,184.19048,151.16978,230.11658,130.48526,89.95537,97.10833,41.775322,133.5694,192.38766,62.49743,107.06889,152.76901,91.46436,205.26762,208.10564,124.011765,139.11523,86.415955,128.46333,94.53609,157.19385,142.08353,11.389982
1977,86.94585,97.52794,148.54324,108.64868,142.08963,225.23198,91.55797,85.45869,280.78915,82.91279,131.34,111.13646,125.00714,70.42701,139.2692,117.16524,124.67312,113.1,173.40114,90.7192,85.965004,70.024124,117.28933,106.941246,209.50244,131.34697,211.08699,103.77506,107.519875,201.39166,71.224396,159.39783,76.32921,165.14523,119.65959,166.28178,148.38646,95.502625,129.7025,67.44095,118.129684,187.70967,52.138,101.91676,172.07095,86.99319,237.57637,208.1412,145.9794,119.078674,69.765,96.39333,108.15663,143.55113,128.2966,13.672928
1978,79.053154,103.07174,148.80106,108.55526,132.00174,253.04387,105.80882,107.68815,260.69183,67.939865,122.05509,114.685936,125.9244,76.10482,120.52252,124.08488,111.95537,110.12583,182.85263,102.20559,101.34175,86.43831,134.53378,109.29063,215.57251,123.9104,240.70364,113.138084,126.6359,165.62206,58.595562,129.81607,95.20499,202.84435,144.90439,172.6506,177.78526,96.86748,154.4,63.381897,159.41,203.33682,65.607925,118.97439,205.11458,101.43146,245.40988,225.20923,124.77059,137.1792,96.10571,133.675,105.46619,162.58469,160.643,12.004836
1979,88.1082,100.90993,145.70877,107.87938,126.6942,212.14482,106.28839,100.65833,229.55289,99.87121,100.93425,106.73854,121.057144,47.786346,132.77452,129.10036,157.80727,184.20749,173.5906,106.395226,89.828766,96.62237,127.00603,111.430435,220.15555,123.31621,253.9703,131.14519,186.0641,169.3549,53.90905,145.33371,116.19415,237.16309,131.86041,202.82104,209.09822,80.38724,261.80084,57.79131,124.22633,208.42334,55.04713,104.11149,234.5789,96.882576,236.05098,220.13919,129.57867,117.71295,108.55619,155.27834,85.25186,167.1164,136.13252,12.219992
1980,70.7795,97.48514,145.25775,96.626755,141.79697,218.81702,115.1042,97.228165,245.23935,84.51042,118.72504,102.60469,138.57797,52.631927,138.77536,127.108925,111.6121,125.7675,203.49315,86.298744,80.46589,85.48918,131.32521,112.13637,199.36197,122.08213,259.07684,117.025,134.45512,165.80147,55.346203,150.25278,99.94533,212.40059,126.136826,182.614,168.09286,88.65819,192.5725,40.324352,162.95938,176.75183,55.843193,118.211075,207.52995,100.06455,250.67441,202.21036,93.73775,141.98172,91.74643,144.32167,86.13851,159.8414,159.55115,10.2901125
1981,65.806915,111.2645,141.10619,97.83684,171.89297,239.93509,115.77169,79.297066,271.32843,83.23433,142.9327,103.07344,132.60178,65.08565,132.42099,96.619286,152.0949,154.215,184.9656,81.004906,73.9639,79.24489,124.67033,111.3694,246.5492,119.60557,267.0513,106.95927,152.55193,160.47354,60.096027,142.05075,90.79533,218.87708,140.04866,207.49605,184.1979,90.42212,204.87666,55.838867,143.35988,176.55934,68.79439,115.76189,228.97356,91.5726,218.62578,214.3428,124.636765,131.5221,87.70238,171.41666,94.78722,179.48178,147.20647,11.004361
1982,74.9788,114.86599,148.61716,112.5057,162.69043,174.80673,155.47546,93.37172,199.55205,108.88145,136.73154,107.126564,121.34822,36.082527,131.74957,113.73488,118.32849,107.284164,169.68605,94.1832,77.62694,73.397514,128.49762,109.2112,222.56438,126.40983,228.38802,108.054504,144.53975,164.07205,62.498302,144.19917,86.76558,212.97173,130.78482,172.86632,165.28928,81.6531,115.74166,64.59644,147.39972,174.33583,51.877735,104.80569,198.7401,85.67802,182.70853,210.5687,119.820595,136.046,78.548096,143.45667,100.75445,158.29927,159.60052,10.4638605
1983,70.74023,90.12932,139.7861,91.70088,185.14609,230.62817,123.78158,76.02852,282.13242,120.11505,115.07658,102.7224,143.79822,38.622337,113.92305,110.27142,108.93656,101.15709,169.59561,75.94589,72.38218,62.265938,102.78752,102.39456,201.5948,119.02366,222.31718,81.42327,131.56538,129.99559,58.768013,107.9536,69.07679,196.34464,121.68854,137.65111,152.83661,98.97133,102.113335,44.670723,135.76569,152.5615,60.780922,118.23405,174.03671,73.014786,171.80174,205.82523,99.2799,132.93571,71.917145,151.27667,89.25534,139.6774,147.51193,14.343653
1984,73.95399,106.31813,149.55571,85.63202,167.55688,250.89932,138.11465,94.775116,256.0761,103.112976,133.73463,87.86927,137.2125,45.55969,134.39462,101.79072,108.072586,104.06834,209.29427,88.949974,79.02425,79.73875,121.64992,97.60495,232.55864,121.3832,248.95157,123.16056,144.82693,187.86667,44.788143,152.86832,99.92539,224.3549,119.382065,214.73169,127.731995,86.56168,143.38333,43.010384,163.6813,198.502,70.55553,115.300095,173.16446,89.05486,241.06201,190.66216,156.69412,133.1723,88.82524,147.92332,85.395386,163.15715,165.22505,9.496503
1985,74.40843,89.51847,160.9609,103.31622,109.27116,229.28113,127.52547,97.08286,286.7731,81.73973,100.03537,101.19844,102.65,62.56305,140.43881,108.57703,130.99382,128.27167,200.31978,85.59963,78.633064,82.092545,131.4603,107.26412,190.31711,125.345314,202.4651,116.64592,128.71281,187.63774,54.338005,161.04234,99.97368,207.39746,132.06496,168.60172,126.00714,85.68127,138.6525,51.560234,141.69656,183.04533,61.06121,119.34471,163.34439,88.58412,169.56105,200.40677,137.1456,136.12808,94.32405,134.775,95.02711,164.11371,153.04895,11.289076
1986,85.20312,91.118065,145.5209,105.05308,134.8003,226.73357,123.00149,96.3142,253.56209,109.81492,127.62129,97.71042,119.7131,50.57244,124.9904,87.03667,154.82016,143.19876,202.61124,93.75276,86.01798,78.16404,117.11662,98.97112,211.60225,128.56752,229.34558,98.232346,117.559616,176.4054,55.194744,144.8949,87.00452,177.43362,129.88615,166.07938,145.8183,82.69403,170.43417,54.76703,159.3285,158.8905,57.842445,107.61046,190.23178,88.408264,219.74243,174.34256,129.62157,130.54105,85.66167,159.93668,89.87047,171.27774,170.1477,11.3264675
1987,73.42308,93.02681,136.06015,100.37018,148.53922,199.79948,121.40596,68.80223,218.72522,105.89498,115.36572,101.83489,117.055954,39.365814,125.78334,100.685,115.29354,115.05501,158.20908,74.359955,66.306206,77.875,113.99422,102.575035,205.01436,130.05032,232.0216,117.87765,139.78719,177.96176,59.06369,143.70248,96.79821,162.26534,125.78884,159.08342,168.26741,78.32841,188.58167,47.214943,132.51184,185.96483,52.252693,120.4438,197.97343,82.76911,248.15059,191.27951,96.00319,125.70896,90.05357,116.826675,92.357605,151.17514,142.26743,10.615242
1988,86.831184,88.68449,146.56949,105.52193,169.63731,242.52397,116.49752,86.905045,271.96747,79.27391,117.98474,105.38698,127.22202,51.84508,138.14847,124.83917,129.27124,121.427505,200.74246,82.43464,77.97879,95.416374,128.99548,113.802895,224.98523,128.56456,264.85468,111.89729,183.05513,206.42256,60.898365,171.43094,92.76402,227.01428,130.5773,189.62576,205.9878,98.02459,191.37332,57.54264,129.75876,174.77667,61.600147,116.16544,230.66614,94.785065,220.12558,198.27928,147.36226,144.72275,98.836426,165.79832,109.91367,173.8965,135.8352,11.618092
1989,75.569595,78.80946,158.79214,102.058334,155.0042,242.92786,136.92197,110.83861,262.58026,90.489914,111.99147,89.06042,124.61488,54.61616,128.7734,94.14726,91.46855,80.17208,197.06697,95.397964,88.42409,88.0345,118.33645,108.041466,192.99176,117.58821,227.34818,120.99562,154.85385,174.07059,63.126343,150.79556,104.59712,224.8497,133.38661,197.45773,159.95149,84.51445,134.49583,57.427044,141.1972,196.89166,57.831654,108.14319,179.04166,91.60237,206.23799,202.42252,121.92892,134.36209,98.61595,125.8,93.99239,146.72879,147.71964,11.102375
1990,76.75372,96.15747,136.72195,100.54605,135.10486,210.61789,99.45483,69.14226,273.60995,104.46686,115.83037,93.219795,109.1512,51.742622,141.79019,102.99559,117.24785,110.08626,185.67496,87.15799,73.040886,74.11257,127.568436,107.30703,194.2705,118.649254,232.72864,101.68784,126.00834,191.07646,57.84511,154.77507,82.417755,179.8506,127.05111,258.56082,138.22202,101.04466,150.1725,59.84303,159.0542,175.95416,60.86325,120.09502,158.61655,89.01721,237.38586,186.99324,152.8549,128.17725,76.77333,130.12833,91.54563,180.09984,155.53822,11.482859
1991,86.63637,91.962265,141.17818,95.153946,126.95007,201.77066,127.60083,91.66326,235.49944,93.59209,104.14006,95.23802,96.256546,44.011646,129.7462,104.94273,98.81264,74.480835,163.14746,85.18285,79.00742,99.03392,123.65139,113.561,175.29526,121.093834,239.26457,106.021164,153.33078,183.57646,55.626324,148.62479,106.41502,214.80208,130.38327,189.45258,158.33498,89.91742,174.85834,48.31171,128.11197,189.23134,61.261353,93.65061,181.73164,97.50717,228.7655,188.01645,126.96568,129.56618,107.80524,135.08499,94.59766,146.56241,144.5638,13.249525
1992,71.14638,100.245445,141.7583,93.36272,154.6332,221.46236,123.2863,59.67336,233.40527,116.283424,110.10543,96.98281,136.82916,37.881676,126.76619,97.310356,112.16129,109.605835,153.39828,77.92413,64.45839,79.089325,124.28534,108.38008,179.7285,124.32074,223.11691,102.40358,166.61218,160.39853,59.56307,135.74287,81.59424,210.59346,132.82425,140.04373,177.02812,79.109055,122.19917,50.26394,124.88649,172.75583,60.614563,86.77653,199.22018,90.85691,212.1442,208.32927,124.57378,113.17198,80.94334,140.18832,88.12266,131.14261,133.17749,13.245984
1993,78.23042,85.03147,140.83391,78.98246,167.4879,203.6862,124.40863,79.17617,208.40105,79.578125,133.80566,84.03802,116.9869,53.40437,126.40548,103.28404,127.206726,144.42958,183.32872,74.71945,79.424194,80.910385,133.1802,111.94379,221.78401,115.69658,244.74426,109.13944,184.43333,171.5946,60.595387,138.65758,90.86129,221.29778,127.57835,204.7274,207.06548,89.050934,225.44751,46.365196,110.21582,192.68883,64.628296,104.33384,232.5323,95.755745,190.88295,205.525,144.1527,117.183334,86.59643,144.255,84.415695,163.15445,127.965515,13.539723
1994,75.43212,86.96674,149.33366,96.83947,168.39645,211.82805,117.18972,67.07336,242.79349,94.243515,135.22472,105.9224,92.944046,38.693474,136.82272,107.70345,120.540855,135.70375,184.80504,92.58034,64.095535,91.10132,127.40796,104.11471,211.70993,116.07754,260.91925,112.622154,128.85449,187.81372,59.351032,152.33865,93.439644,171.19658,161.61331,187.6244,137.2256,95.86811,172.74583,61.023277,158.87424,204.394,53.798073,88.03415,174.50299,97.64964,264.8211,210.27457,134.50516,143.4993,94.8319,142.12833,103.647255,153.30211,163.8274,13.02474
1995,69.149086,66.65707,148.4774,86.589035,156.2971,250.51848,131.69011,76.78017,259.25494,83.81217,120.096115,92.79271,115.01726,38.79021,129.82178,122.51821,125.109146,135.24417,215.77925,79.20429,69.10689,89.797806,118.85287,111.01137,232.29959,107.54512,246.61511,119.51686,172.44038,184.1,56.169197,147.93927,96.57671,253.85567,144.71317,191.63686,194.3369,89.44258,196.75749,53.33617,140.27269,192.62933,61.91325,105.26626,229.1655,95.41652,204.49185,216.01643,130.02206,140.19286,97.04381,131.56168,84.43625,167.198,144.45747,13.897799
1996,77.26442,91.8533,154.92468,86.35395,160.71194,241.98848,134.48439,90.79179,276.27124,110.70351,130.35945,95.02396,117.631546,59.19744,123.90127,117.36226,110.80322,129.61542,202.5889,84.58872,76.96721,86.035965,130.23058,114.33463,244.07825,100.72078,274.16223,119.01543,157.48782,202.36813,65.21196,142.70879,101.01005,227.47754,145.45149,205.06418,168.56473,90.17531,207.22165,46.713684,144.72198,220.60818,61.489136,94.67398,219.00781,101.92101,214.13217,212.47388,122.27427,143.27042,91.841194,149.75333,87.30308,176.53566,155.13065,13.110232
1997,84.20849,98.99808,149.37013,104.232895,145.95363,180.70274,127.124435,96.446365,258.02118,107.49508,124.543335,108.092186,126.22678,67.136444,143.12094,101.398094,96.63817,98.92292,150.31741,86.27459,85.78274,83.02748,140.31436,118.55336,197.60399,127.14497,269.6151,101.17339,124.9391,181.26765,65.50429,156.1675,98.31589,193.7009,139.66116,174.97243,149.75655,86.19478,151.00583,83.80453,145.99132,169.72284,57.456413,100.49085,176.00977,99.67412,257.6818,196.99347,154.8571,128.07632,88.41238,129.80167,100.836975,145.96698,153.73917,13.776382
1998,82.94345,81.1725,145.16666,123.57894,211.19609,244.03242,132.08278,75.1723,264.18024,115.5963,115.758316,124.21666,150.7506,57.46441,132.70676,103.87858,158.12125,175.23209,178.86377,91.068245,87.41578,93.11754,123.25226,117.09359,232.3334,124.8575,264.65106,104.93982,143.6686,190.8402,62.117622,164.75923,78.61947,213.82663,135.69687,203.63084,174.10953,92.12221,232.77917,60.08851,123.068214,190.68883,64.7161,112.79309,221.00339,96.22215,195.3341,188.95879,129.3304,126.339355,92.37024,166.58334,94.18722,193.90637,135.92111,13.402677
1999,84.126175,87.32854,149.79326,95.70175,193.64166,244.40005,117.694374,104.98909,265.779,78.12893,140.1079,96.19063,137.13928,57.74418,152.15407,129.38333,128.3957,141.27875,252.35623,94.072464,91.8549,92.79532,131.38979,116.742516,247.14774,130.76164,232.11356,118.95123,129.75385,171.59314,55.221596,166.32455,104.89774,196.49866,149.50589,219.33565,164.38199,86.45122,204.20667,51.90819,156.95876,211.87717,66.44986,111.82582,204.89792,101.346176,235.38277,217.3437,150.93677,150.18806,108.433334,153.52834,105.78147,195.75282,157.66898,13.254491
2000,83.74648,128.48123,164.98431,80.660965,159.23485,265.27496,115.749306,86.37758,260.01083,94.39148,119.55691,77.68177,141.37381,76.943474,133.54794,115.01833,106.00914,135.51541,242.5583,75.36854,83.92345,78.63377,132.80928,109.59756,220.94243,119.55259,233.77917,109.624695,148.6968,176.46225,59.51768,150.56772,83.782394,209.15804,141.14308,238.26889,159.21458,82.4351,173.74251,39.860527,140.69315,194.75699,58.277016,99.48405,176.9703,93.712326,239.89922,210.92973,114.82892,150.49857,83.22381,153.29666,85.20299,168.40492,141.02065,13.2209835
2001,81.2052,91.77995,144.16176,93.62588,149.99065,238.57011,122.17953,92.333916,263.18085,86.23584,125.84735,94.3401,128.51785,62.137596,123.6577,132.5532,125.60618,151.75667,228.531,78.94347,87.734726,73.06871,126.45012,110.55238,206.69278,124.33092,224.63594,119.9397,152.66475,173.48775,62.80664,142.11539,90.428116,225.98943,130.80319,144.2067,155.32173,81.91725,269.80417,56.541058,161.48178,197.89433,54.564186,105.115746,164.99583,88.34703,253.77579,205.26555,117.28578,139.7904,77.00238,125.45333,97.322815,128.73784,166.10245,13.434196
2002,83.89324,80.962845,150.93156,119.4022,182.51695,214.77982,132.94514,90.67078,264.84326,95.469604,132.84756,116.1151,122.194046,34.835342,136.53323,125.84357,108.615585,132.05833,181.99785,103.40603,82.97102,83.66813,133.0947,103.55267,246.2185,129.71086,250.73776,116.39223,139.4109,209.0603,54.48119,160.43979,100.79899,215.73808,130.09427,186.17294,165.32083,74.75986,197.91167,62.285667,163.60735,199.784,61.3911,99.11992,195.5651,90.45829,246.70291,207.18086,137.62524,144.70749,97.41095,136.27333,104.04353,161.5215,160.81297,13.953756
2003,81.87717,92.32197,142.44534,92.21316,172.66747,244.36557,124.78284,84.07277,260.30258,102.349106,142.9629,94.75052,123.55298,48.273396,128.78122,109.099045,128.025,121.56999,209.80122,66.54842,84.80637,98.86067,133.85886,112.49707,234.75781,123.68707,255.79922,124.85339,139.91922,202.67009,56.24632,153.4774,98.50903,188.67917,144.60886,167.1525,152.44138,85.407486,178.48917,52.969322,131.34698,210.87967,60.29142,93.33811,196.30469,102.66508,232.25252,207.90767,123.92084,132.57983,103.36809,109.8,90.64013,175.57474,142.16902,13.615847
2004,82.80693,91.93834,151.91853,90.17237,158.43057,223.42838,118.78471,97.85833,261.80115,92.652985,140.77719,91.1599,123.5381,61.17741,121.14414,112.49917,172.00269,214.01042,200.96289,86.467514,94.688034,87.62749,122.72111,105.359764,249.32828,123.435074,265.13644,113.671364,139.57693,204.53726,59.070698,146.5328,89.34883,224.2576,142.33586,198.40962,172.20401,85.77689,229.66415,61.477478,139.99614,203.75017,65.63512,99.036385,221.44348,96.44171,275.0645,212.69662,141.0294,134.04051,85.88595,150.49333,97.52095,172.02673,137.70445,13.382254
2005,79.52709,75.3759,151.57907,95.57939,169.17833,225.3511,125.15294,78.79906,262.56772,80.22026,129.91905,95.66406,117.938095,57.840565,125.74514,141.38846,163.72661,189.86,209.88347,86.17007,75.90344,79.44752,120.211,109.90025,247.60019,123.82607,246.62552,106.97377,145.3641,164.15245,62.59182,136.13911,92.084114,224.81355,135.43259,245.9324,160.00209,94.89225,272.695,51.13574,142.50041,178.74667,60.4753,98.77398,195.33217,87.11676,220.90698,192.13873,153.4179,144.43298,89.07619,156.49,86.10574,173.10844,148.31982,13.338125
2006,84.2995,97.26674,155.50058,105.177635,177.03806,224.84244,119.97827,87.43838,272.05106,92.66222,147.76479,104.75521,124.6613,52.058483,131.0953,107.764404,117.03871,108.13458,209.46799,95.580734,83.29893,80.57734,134.12692,114.97848,239.45293,126.77583,242.77682,120.10927,167.22179,218.93872,63.01692,162.7419,89.94533,238.4436,141.39218,231.91951,201.67068,91.56942,130.75667,60.824852,143.10588,217.14417,67.92285,89.40142,215.57578,95.9864,213.27383,215.42545,150.25172,159.96152,88.82357,140.13333,103.41416,173.20808,147.34799,13.589594
2007,82.70208,92.6487,145.25426,102.346054,165.20985,234.83261,113.03912,126.88157,266.00143,89.632,141.40546,102.711975,118.755356,55.0378,139.92142,125.02132,138.0715,159.08167,227.08745,92.0818,85.94747,94.08055,132.86043,116.257484,239.2275,126.947754,248.57735,111.030495,163.1282,203.20981,65.18867,165.19948,108.23949,240.29956,118.33147,226.45634,175.33438,94.01995,240.27165,60.372345,138.50189,181.04984,60.448097,103.210464,206.21172,101.04055,247.9562,182.90451,118.65122,140.15483,101.21095,135.16333,105.3932,172.9034,151.18285,13.708895
2008,82.951546,92.964264,158.68472,87.45833,202.50943,257.55075,119.26631,86.77699,264.66025,88.92358,140.23637,87.35313,126.15952,54.9115,132.35834,109.984764,114.70968,114.247086,264.80536,78.71448,83.759995,101.29182,131.34238,110.913414,253.56726,124.03823,286.53543,121.75154,156.28653,202.35785,63.18758,162.46089,106.35514,224.8765,151.34354,214.38248,182.36264,91.5819,155.46584,56.15219,155.81898,205.804,70.671486,116.77937,233.06796,109.30867,227.21648,208.97116,151.89633,146.51848,107.40143,126.433334,95.398384,175.49467,172.2236,13.609241
2009,84.40591,94.1975,159.8905,114.94386,131.52913,225.75818,120.50658,94.18744,266.20026,92.97575,127.87087,115.9099,119.09108,50.1755,141.34093,90.30857,115.30914,99.28041,236.45227,87.00226,83.95559,87.77427,124.93703,108.4456,208.6459,127.95017,242.03464,122.186356,157.60898,191.01176,55.74871,164.14948,97.75109,186.29955,138.35365,158.87827,143.23453,80.21541,111.48,50.87403,149.06184,200.56183,49.526283,88.37317,177.01353,94.280655,261.71686,205.39798,117.60441,147.60101,98.227615,105.183334,102.802345,124.315025,144.67026,13.478108
2010,84.175186,83.30605,150.25182,117.120316,189.12071,288.78485,113.35921,84.0508,286.35507,97.84752,122.175064,112.90053,166.79411,60.400684,132.27043,124.6591,180.6988,194.11578,201.06342,82.71497,93.45386,95.290955,118.11605,116.51637,252.96768,,288.69852,145.63718,169.76964,170.60075,63.485924,147.42624,105.8044,234.57149,171.98924,209.04404,210.51889,107.658775,293.5655,54.96618,136.3466,227.26053,69.721886,85.39897,240.96188,94.97168,269.48135,233.05856,141.97708,148.43163,111.241455,159.12,120.81991,207.12967,142.03558,12.647741
2011,84.19026,91.62103,154.51495,101.75261,179.6276,247.84135,104.51003,95.39772,269.01422,95.156815,137.49292,100.40417,165.3402,57.331066,130.62538,106.50165,162.65387,181.13596,271.24896,86.803925,81.0219,80.50166,106.23087,112.10067,254.16594,,251.6738,114.84645,154.40178,162.92764,57.653847,144.44208,96.53235,238.88489,145.59653,197.05417,205.67673,94.52916,220.5524,54.407238,175.60315,200.90393,60.87171,123.62905,213.21408,80.24303,258.59424,207.44731,131.55765,179.6616,96.68875,160.28,109.32683,184.17255,172.38461,14.057001
2012,83.90651,88.16757,139.9481,93.03177,179.90529,242.11832,113.50934,91.430855,273.6472,95.0697,119.015564,92.08021,130.92354,49.32769,140.6886,119.827194,118.06488,133.59692,257.47986,71.42235,91.36594,92.14202,127.53548,116.3243,191.4333,,194.90237,109.94444,132.23929,215.65,62.093822,172.63834,96.66182,184.20326,148.94502,174.76059,179.64789,92.32251,163.93571,64.86557,159.04105,178.7272,59.51433,105.93556,183.09154,101.837265,191.10336,206.07108,139.31216,147.42734,96.48979,118.878334,117.34556,151.94662,184.3571,12.433851
